WigleWifi-1.6,appRelease=v1.14,model=M5Stack GPS Unit,release=v1.14,device=ESP32 M5Stack,display=SPI TFT,board=ESP32 M5Stack,brand=Bruce,star=Sol,body=4,subBody=1
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
06:7B:C8:B7:4D:98,"Agenzia",[WPA2_PSK],2026-02-04 16:46:19,1,2412,-88,45.468944,7.879824,231.790000,0.600000,,,WIFI
08:10:79:F8:7A:5D,"IPCZ66A0940921728",[OPEN],2026-02-04 16:46:19,1,2412,-90,45.468944,7.879824,231.790000,0.600000,,,WIFI
8C:59:C3:05:4B:C5,"TIM-50678719",[WPA_WPA2_PSK],2026-02-04 16:46:19,1,2412,-90,45.468944,7.879824,231.790000,0.600000,,,WIFI
E8:6E:44:EE:0E:30,"Wind3 HUB - EE0E30",[WPA2_PSK],2026-02-04 16:46:19,7,2442,-90,45.468944,7.879824,231.790000,0.600000,,,WIFI
5E:21:DD:90:7A:7E,"OPPO Reno2 Z",[WPA2_PSK],2026-02-04 16:46:19,1,2412,-91,45.468944,7.879824,231.790000,0.600000,,,WIFI
B8:D5:26:8D:14:CE,"Wind3 HUB-8D14CE",[WPA2_PSK],2026-02-04 16:46:19,3,2422,-91,45.468944,7.879824,231.790000,0.600000,,,WIFI
00:17:13:2A:3E:64,"Vodafone-ENRcJEdxQ_2.4G_64",[WPA2_PSK],2026-02-04 16:46:19,12,2467,-91,45.468944,7.879824,231.790000,0.600000,,,WIFI
A4:B1:E9:9B:D1:46,"TNCAP9BD146",[WPA2_PSK],2026-02-04 16:46:19,1,2412,-92,45.468944,7.879824,231.790000,0.600000,,,WIFI
D6:35:1D:24:07:BD,"TIM-20518333",[WPA2_PSK],2026-02-04 16:46:19,1,2412,-92,45.468944,7.879824,231.790000,0.600000,,,WIFI
A4:2B:B0:FD:32:59,"TP-LINK_FD3259",[WPA_WPA2_PSK],2026-02-04 16:46:19,7,2442,-92,45.468944,7.879824,231.790000,0.600000,,,WIFI
64:59:F8:FC:FB:78,"Vodafone-34443831",[WPA2_PSK],2026-02-04 16:46:19,7,2442,-92,45.468944,7.879824,231.790000,0.600000,,,WIFI
1C:61:B4:44:E6:0C,"Wi-Ivrea",[OPEN],2026-02-04 16:46:19,1,2412,-93,45.468944,7.879824,231.790000,0.600000,,,WIFI
96:5F:84:F3:95:E6,"TIM-24959995",[WPA2_PSK],2026-02-04 16:46:19,10,2457,-94,45.468944,7.879824,231.790000,0.600000,,,WIFI
A2:DC:02:D8:73:A9,"TIM-09422496",[WPA2_PSK],2026-02-04 16:46:19,11,2462,-95,45.468944,7.879824,231.790000,0.600000,,,WIFI
48:5D:35:56:51:61,"FRITZ!Box 7530 HF",[WPA2_PSK],2026-02-04 16:46:24,11,2462,-71,45.468561,7.879944,232.280000,0.700000,,,WIFI
BC:07:1D:9D:B2:70,"WINDTRE-9DB270",[WPA2_WPA3_PSK],2026-02-04 16:46:24,11,2462,-80,45.468561,7.879944,232.280000,0.700000,,,WIFI
08:16:05:F3:53:18,"Vodafone-C59656609",[WPA2_PSK],2026-02-04 16:46:24,9,2452,-81,45.468561,7.879944,232.280000,0.700000,,,WIFI
94:B9:7E:7C:0A:31,"RT_72EU7107725",[OPEN],2026-02-04 16:46:24,1,2412,-82,45.468561,7.879944,232.280000,0.700000,,,WIFI
A4:91:B1:7C:4C:58,"TIM-24923224",[WPA2_PSK],2026-02-04 16:46:24,11,2462,-83,45.468561,7.879944,232.280000,0.700000,,,WIFI
50:2C:C6:98:51:49,"c6985149",[WPA2_PSK],2026-02-04 16:46:24,1,2412,-85,45.468561,7.879944,232.280000,0.700000,,,WIFI
D6:35:1D:D0:FC:A0,"TIM-31799968",[WPA2_PSK],2026-02-04 16:46:24,1,2412,-86,45.468561,7.879944,232.280000,0.700000,,,WIFI
74:FE:CE:1B:FC:D4,"La Granaja_ipratico-1000_EXT",[WPA2_PSK],2026-02-04 16:46:24,11,2462,-86,45.468561,7.879944,232.280000,0.700000,,,WIFI
F0:A7:31:5A:BB:94,"La Granaja_ipratico-1000",[WPA2_PSK],2026-02-04 16:46:24,11,2462,-86,45.468561,7.879944,232.280000,0.700000,,,WIFI
60:1B:52:1A:0A:18,"Vodafone_rumah17_wifi",[WPA2_PSK],2026-02-04 16:46:24,7,2442,-88,45.468561,7.879944,232.280000,0.700000,,,WIFI
80:02:9C:FD:4B:46,"WiFi_FD4B45",[WPA2_PSK],2026-02-04 16:46:24,8,2447,-88,45.468561,7.879944,232.280000,0.700000,,,WIFI
08:16:05:BD:69:B8,"Vodafone-C02010084",[WPA2_PSK],2026-02-04 16:46:24,12,2467,-88,45.468561,7.879944,232.280000,0.700000,,,WIFI
1C:61:B4:44:E6:10,"Wi-Ivrea",[OPEN],2026-02-04 16:46:24,1,2412,-91,45.468561,7.879944,232.280000,0.700000,,,WIFI
5A:19:54:A9:8C:D7,"TIM-63451450",[WPA2_PSK],2026-02-04 16:46:24,5,2432,-91,45.468561,7.879944,232.280000,0.700000,,,WIFI
54:78:C9:B4:8C:5A,"L920PRO_2230753873",[WPA2_PSK],2026-02-04 16:46:24,1,2412,-93,45.468561,7.879944,232.280000,0.700000,,,WIFI
E2:85:4D:2D:FB:87,"[LG_Wall-Mount A/C]fb87",[WPA2_PSK],2026-02-04 16:46:24,11,2462,-93,45.468561,7.879944,232.280000,0.700000,,,WIFI
52:C2:E8:F7:34:08,"DIRECT-08-HP M234 LaserJet",[WPA2_PSK],2026-02-04 16:46:41,6,2437,-87,45.467945,7.880116,243.760000,0.700000,,,WIFI
0E:7E:24:C3:FB:0A,"BMW 77252",[WPA2_PSK],2026-02-04 16:46:41,11,2462,-88,45.467945,7.880116,243.760000,0.700000,,,WIFI
5C:60:BA:21:23:87,"DIRECT-86-HP DeskJet 3700 series",[WPA2_PSK],2026-02-04 16:46:41,8,2447,-93,45.467945,7.880116,243.760000,0.700000,,,WIFI
D4:60:E3:9E:69:B4,"Ospiti Studio Boetti",[WPA_WPA2_PSK],2026-02-04 16:46:46,1,2412,-87,45.467945,7.880116,243.760000,0.700000,,,WIFI
D4:60:E3:9E:69:B3,"Boetti",[WPA2_PSK],2026-02-04 16:46:46,1,2412,-94,45.467945,7.880116,243.760000,0.700000,,,WIFI
30:5A:3A:72:78:A8,"Asus",[WPA2_PSK],2026-02-04 16:46:46,11,2462,-94,45.467945,7.880116,243.760000,0.700000,,,WIFI
E4:8F:34:F0:AF:75,"Vodafone-A44403760",[WPA_WPA2_PSK],2026-02-04 16:46:46,11,2462,-95,45.467945,7.880116,243.760000,0.700000,,,WIFI
2E:D1:C6:89:F1:A2,"My SEAT 6448",[WPA2_PSK],2026-02-04 16:46:55,6,2437,-91,45.467945,7.880116,243.760000,0.600000,,,WIFI
B4:A5:EF:CC:DA:43,"Casa auda",[WPA2_PSK],2026-02-04 16:47:04,1,2412,-92,45.467945,7.880116,243.760000,0.700000,,,WIFI
E0:5A:1B:9C:8A:49,"RT_72IV6005790",[OPEN],2026-02-04 16:47:04,1,2412,-94,45.467945,7.880116,243.760000,0.700000,,,WIFI
40:7D:0F:73:BE:40,"copergmps-wifi",[WPA2_ENTERPRISE],2026-02-04 16:47:21,6,2437,-78,45.467533,7.880294,249.290000,0.600000,,,WIFI
DC:62:79:30:70:7A,"TP-Link_707A",[WPA2_PSK],2026-02-04 16:47:21,2,2417,-83,45.467533,7.880294,249.290000,0.600000,,,WIFI
C6:A7:AE:8D:A8:72,"EOLO",[WPA2_PSK],2026-02-04 16:47:21,5,2432,-85,45.467533,7.880294,249.290000,0.600000,,,WIFI
C6:A7:AE:8D:A8:75,"EOLO Guest",[WPA2_PSK],2026-02-04 16:47:21,5,2432,-85,45.467533,7.880294,249.290000,0.600000,,,WIFI
40:7D:0F:73:C0:E0,"copergmps-wifi",[WPA2_ENTERPRISE],2026-02-04 16:47:21,11,2462,-88,45.467533,7.880294,249.290000,0.600000,,,WIFI
E6:5F:84:F2:E2:FA,"TIM-39639346",[WPA2_PSK],2026-02-04 16:47:21,6,2437,-89,45.467533,7.880294,249.290000,0.600000,,,WIFI
E2:85:4D:71:C9:0E,"[LG_Wall-Mount A/C]c90e",[WPA2_PSK],2026-02-04 16:47:21,11,2462,-89,45.467533,7.880294,249.290000,0.600000,,,WIFI
00:54:AF:27:37:22,"Hotspot3722",[WPA_WPA2_PSK],2026-02-04 16:47:21,4,2427,-91,45.467533,7.880294,249.290000,0.600000,,,WIFI
CC:32:E5:54:90:78,"TP-Link_9078",[WPA2_PSK],2026-02-04 16:47:21,11,2462,-93,45.467533,7.880294,249.290000,0.600000,,,WIFI
32:42:89:7D:F4:8D,"TIM-43745792",[WPA2_PSK],2026-02-04 16:47:21,11,2462,-95,45.467533,7.880294,249.290000,0.600000,,,WIFI
78:44:76:5A:5F:8B,"A02-AP4-W300N+",[WPA_WPA2_PSK],2026-02-04 16:47:26,11,2462,-80,45.467319,7.880165,249.940000,0.600000,,,WIFI
74:36:6D:11:97:A1,"Vodafone-A74207333",[WPA2_PSK],2026-02-04 16:47:26,13,2472,-86,45.467319,7.880165,249.940000,0.600000,,,WIFI
00:EB:D8:E9:E2:5C,"MERCUSYS_E25C",[WPA2_PSK],2026-02-04 16:47:26,3,2422,-90,45.467319,7.880165,249.940000,0.600000,,,WIFI
78:C5:F8:0B:DD:8A,"TWShop",[WPA2_PSK],2026-02-04 16:47:26,10,2457,-94,45.467319,7.880165,249.940000,0.600000,,,WIFI
36:E6:E6:6F:26:2F,"[LG_Wall-Mount A/C]262f",[WPA2_PSK],2026-02-04 16:47:26,11,2462,-94,45.467319,7.880165,249.940000,0.600000,,,WIFI
A4:17:31:3D:C0:2E,"HP-Print-2e-LaserJet 100",[OPEN],2026-02-04 16:47:35,6,2437,-82,45.467204,7.880404,242.240000,0.600000,,,WIFI
D8:21:DA:45:7F:33,"FASTWEB-YHDPHP",[WPA2_PSK],2026-02-04 16:47:35,6,2437,-82,45.467204,7.880404,242.240000,0.600000,,,WIFI
3C:64:CF:C0:D2:50,"WINDTRE-C0D250",[WPA2_PSK],2026-02-04 16:47:35,8,2447,-85,45.467204,7.880404,242.240000,0.600000,,,WIFI
00:15:6D:F8:C8:33,"WiIvrea",[OPEN],2026-02-04 16:47:35,13,2472,-85,45.467204,7.880404,242.240000,0.600000,,,WIFI
E8:6E:44:ED:1C:4C,"Wind3 HUB - ED1C4C",[WPA2_PSK],2026-02-04 16:47:35,13,2472,-86,45.467204,7.880404,242.240000,0.600000,,,WIFI
9C:31:C3:CA:F9:84,"SKYWIFI_XKKZC",[WPA2_PSK],2026-02-04 16:47:35,13,2472,-86,45.467204,7.880404,242.240000,0.600000,,,WIFI
C8:54:4B:C5:1A:15,"Home&Life SuperWiFi-1A15",[WPA2_PSK],2026-02-04 16:47:35,7,2442,-90,45.467204,7.880404,242.240000,0.600000,,,WIFI
E0:28:6D:36:E8:C5,"FRITZ!Box 3272",[WPA2_PSK],2026-02-04 16:47:35,11,2462,-90,45.467204,7.880404,242.240000,0.600000,,,WIFI
76:D5:9B:37:83:B7,"Marisa",[WPA2_WPA3_PSK],2026-02-04 16:47:35,11,2462,-94,45.467204,7.880404,242.240000,0.600000,,,WIFI
D8:76:AE:79:D9:A7,"PnP_504054",[WPA2_PSK],2026-02-04 16:47:44,6,2437,-86,45.467281,7.880805,239.690000,0.600000,,,WIFI
FE:A0:96:DA:1F:50,"Audi_MMI_4795",[WPA2_WPA3_PSK],2026-02-04 16:47:44,6,2437,-87,45.467281,7.880805,239.690000,0.600000,,,WIFI
04:4A:69:40:1B:CF,"WD03-LAGG2602",[WPA2_PSK],2026-02-04 16:48:01,6,2437,-84,45.467306,7.880917,236.880000,0.600000,,,WIFI
B2:5C:DA:B9:94:F4,"DIRECT-F4-HP OfficeJet Pro 7720",[WPA2_PSK],2026-02-04 16:48:01,13,2472,-84,45.467306,7.880917,236.880000,0.600000,,,WIFI
E4:8F:34:FB:3F:65,"Vodafone-A47821310",[WPA2_PSK],2026-02-04 16:48:01,13,2472,-85,45.467306,7.880917,236.880000,0.600000,,,WIFI
72:42:89:7C:F4:DD,"TIM-92627423",[WPA2_PSK],2026-02-04 16:48:01,8,2447,-86,45.467306,7.880917,236.880000,0.600000,,,WIFI
56:30:29:91:D4:B2,"CMF by Nothing Phone 2 Pro_7919",[WPA2_PSK],2026-02-04 16:48:01,1,2412,-89,45.467306,7.880917,236.880000,0.600000,,,WIFI
14:33:5C:0B:82:89,"RT_72IV6020246",[OPEN],2026-02-04 16:48:01,1,2412,-90,45.467306,7.880917,236.880000,0.600000,,,WIFI
20:83:F8:DA:C5:8D,"ADB-DAC58C",[WPA2_PSK],2026-02-04 16:48:01,6,2437,-92,45.467306,7.880917,236.880000,0.600000,,,WIFI
50:91:E3:CD:74:C9,"Ale S24 Ultra_EXT",[WPA2_PSK],2026-02-04 16:48:01,2,2417,-93,45.467306,7.880917,236.880000,0.600000,,,WIFI
16:7F:67:D6:89:A2,"[LG_Wall-Mount A/C]89a2",[WPA2_PSK],2026-02-04 16:48:01,11,2462,-93,45.467306,7.880917,236.880000,0.600000,,,WIFI
38:16:5A:21:FD:20,"WINDTRE - 21FD20",[WPA2_WPA3_PSK],2026-02-04 16:48:01,11,2462,-93,45.467306,7.880917,236.880000,0.600000,,,WIFI
02:EB:D8:25:93:A6,"POLPACCIO",[WPA2_PSK],2026-02-04 16:48:06,3,2422,-84,45.467331,7.881136,238.260000,0.600000,,,WIFI
F6:6A:DD:4D:6B:6D,"DIRECT-jF-eSTUDIO",[WPA2_PSK],2026-02-04 16:48:06,1,2412,-85,45.467331,7.881136,238.260000,0.600000,,,WIFI
1E:ED:6F:86:E6:E0,"wifi_reale_priv",[WPA2_PSK],2026-02-04 16:48:06,1,2412,-86,45.467331,7.881136,238.260000,0.600000,,,WIFI
08:16:05:5F:10:46,"VodafoneiVREA TECHNOLOGIES",[WPA2_PSK],2026-02-04 16:48:06,7,2442,-87,45.467331,7.881136,238.260000,0.600000,,,WIFI
1C:ED:6F:86:E6:E0,"FRITZ!Box 7530 KF",[WPA2_PSK],2026-02-04 16:48:06,1,2412,-88,45.467331,7.881136,238.260000,0.600000,,,WIFI
E6:AA:89:63:C7:BA,"TIM-96465355",[WPA2_PSK],2026-02-04 16:48:06,5,2432,-88,45.467331,7.881136,238.260000,0.600000,,,WIFI
16:7F:67:D6:8A:16,"[LG_Wall-Mount A/C]8a16",[WPA2_PSK],2026-02-04 16:48:06,11,2462,-88,45.467331,7.881136,238.260000,0.600000,,,WIFI
80:16:05:A1:D2:83,"Vodafone-A47803322",[WPA2_PSK],2026-02-04 16:48:06,9,2452,-90,45.467331,7.881136,238.260000,0.600000,,,WIFI
D8:EC:E5:3B:B1:91,"Zyxel_B191",[WPA2_PSK],2026-02-04 16:48:06,6,2437,-92,45.467331,7.881136,238.260000,0.600000,,,WIFI
74:36:6D:40:C9:0A,"Vodafone-76803663",[WPA2_PSK],2026-02-04 16:48:06,9,2452,-92,45.467331,7.881136,238.260000,0.600000,,,WIFI
C4:77:AF:83:23:2E,"Optima-83232E",[WPA_WPA2_PSK],2026-02-04 16:48:06,6,2437,-93,45.467331,7.881136,238.260000,0.600000,,,WIFI
48:8F:5A:1B:8C:14,"piazza freguglia sirio",[WPA_WPA2_PSK],2026-02-04 16:48:06,1,2412,-94,45.467331,7.881136,238.260000,0.600000,,,WIFI
14:14:59:DA:20:A8,"Vodafone-C00500242",[WPA2_PSK],2026-02-04 16:48:15,12,2467,-82,45.467379,7.881534,237.930000,0.600000,,,WIFI
BC:15:AC:3A:8C:D9,"Vodafone-34593776",[WPA2_PSK],2026-02-04 16:48:15,9,2452,-86,45.467379,7.881534,237.930000,0.600000,,,WIFI
E0:E2:E6:49:74:A5,"NAVEL_4974A4",[OPEN],2026-02-04 16:48:15,4,2427,-88,45.467379,7.881534,237.930000,0.600000,,,WIFI
B0:38:93:01:13:E2,"TIM-FWA-4G-06160330",[WPA2_PSK],2026-02-04 16:48:15,6,2437,-88,45.467379,7.881534,237.930000,0.600000,,,WIFI
34:98:B5:3B:8E:75,"NETGEAR_2GEXT",[WPA2_PSK],2026-02-04 16:48:24,1,2412,-82,45.467384,7.881721,238.350000,0.600000,,,WIFI
14:33:5C:0B:82:89,"RT_72IV6020246",[OPEN],2026-02-04 16:48:24,1,2412,-82,45.467384,7.881721,238.350000,0.600000,,,WIFI
DC:62:79:EA:0F:48,"WINDTRE-EA0F48",[WPA2_WPA3_PSK],2026-02-04 16:48:24,13,2472,-83,45.467384,7.881721,238.350000,0.600000,,,WIFI
6C:5A:B0:3F:87:A0,"TIM-39154705_EXT",[WPA2_PSK],2026-02-04 16:48:24,10,2457,-86,45.467384,7.881721,238.350000,0.600000,,,WIFI
D8:EC:E5:3B:B1:91,"Zyxel_B191",[WPA2_PSK],2026-02-04 16:48:24,6,2437,-87,45.467384,7.881721,238.350000,0.600000,,,WIFI
74:36:6D:11:97:A1,"Vodafone-A74207333",[WPA2_PSK],2026-02-04 16:48:24,13,2472,-87,45.467384,7.881721,238.350000,0.600000,,,WIFI
FE:A0:96:DA:1F:50,"Audi_MMI_4795",[WPA2_WPA3_PSK],2026-02-04 16:48:24,6,2437,-89,45.467384,7.881721,238.350000,0.600000,,,WIFI
6C:FA:89:E2:F0:70,"nfpfa",[WPA2_ENTERPRISE],2026-02-04 16:48:24,11,2462,-89,45.467384,7.881721,238.350000,0.600000,,,WIFI
1C:61:B4:44:E6:0C,"Wi-Ivrea",[OPEN],2026-02-04 16:48:24,1,2412,-90,45.467384,7.881721,238.350000,0.600000,,,WIFI
E0:E2:E6:49:74:A5,"NAVEL_4974A4",[OPEN],2026-02-04 16:48:24,4,2427,-90,45.467384,7.881721,238.350000,0.600000,,,WIFI
20:83:F8:FB:12:96,"ADB-FB1295",[WPA2_PSK],2026-02-04 16:48:24,6,2437,-90,45.467384,7.881721,238.350000,0.600000,,,WIFI
A2:B5:3C:1B:62:BC,"TNCAP1BA2BC",[WPA2_PSK],2026-02-04 16:48:24,11,2462,-90,45.467384,7.881721,238.350000,0.600000,,,WIFI
D6:35:1D:6D:45:1A,"TIM-25305882",[WPA2_PSK],2026-02-04 16:48:24,1,2412,-91,45.467384,7.881721,238.350000,0.600000,,,WIFI
A0:2D:13:71:88:19,"Vodafone-C02200151",[WPA2_PSK],2026-02-04 16:48:24,2,2417,-91,45.467384,7.881721,238.350000,0.600000,,,WIFI
14:14:59:9F:6F:81,"Vodafone-A85270718",[WPA2_PSK],2026-02-04 16:48:24,2,2417,-91,45.467384,7.881721,238.350000,0.600000,,,WIFI
FA:8F:CA:67:7F:64,"LG_Speaker_SC9S_3503.l105,",[OPEN],2026-02-04 16:48:24,6,2437,-91,45.467384,7.881721,238.350000,0.600000,,,WIFI
46:59:43:6E:B4:D2,"TIM-40972076",[WPA2_PSK],2026-02-04 16:48:24,11,2462,-91,45.467384,7.881721,238.350000,0.600000,,,WIFI
DC:62:79:30:70:7A,"TP-Link_707A",[WPA2_PSK],2026-02-04 16:48:24,2,2417,-92,45.467384,7.881721,238.350000,0.600000,,,WIFI
08:16:05:5F:10:46,"VodafoneiVREA TECHNOLOGIES",[WPA2_PSK],2026-02-04 16:48:24,7,2442,-94,45.467384,7.881721,238.350000,0.600000,,,WIFI
16:7F:67:D6:89:A2,"[LG_Wall-Mount A/C]89a2",[WPA2_PSK],2026-02-04 16:48:24,11,2462,-95,45.467384,7.881721,238.350000,0.600000,,,WIFI
3C:9E:C7:09:E5:CC,"SKYWIFI_YFSJB",[WPA2_PSK],2026-02-04 16:48:33,1,2412,-62,45.467417,7.882148,238.800000,0.600000,,,WIFI
9A:03:CF:8D:9B:BB,"SecurityCam_98:03:cf:8d:9b:bb",[OPEN],2026-02-04 16:48:33,6,2437,-64,45.467417,7.882148,238.800000,0.600000,,,WIFI
B0:38:93:01:13:E2,"TIM-FWA-4G-06160330",[WPA2_PSK],2026-02-04 16:48:33,6,2437,-82,45.467417,7.882148,238.800000,0.600000,,,WIFI
08:16:05:F6:37:38,"Vodafone-C37656391",[WPA2_PSK],2026-02-04 16:48:33,9,2452,-82,45.467417,7.882148,238.800000,0.600000,,,WIFI
C8:77:65:25:AB:26,"IntiliFranco_WiFi",[WPA2_PSK],2026-02-04 16:48:33,1,2412,-84,45.467417,7.882148,238.800000,0.600000,,,WIFI
46:1C:A8:7F:2D:8E,"DIRECT-8e-HP M277 LaserJet",[WPA2_PSK],2026-02-04 16:48:33,2,2417,-85,45.467417,7.882148,238.800000,0.600000,,,WIFI
F2:FD:73:C0:01:7D,"TIM-90159706",[WPA2_PSK],2026-02-04 16:48:33,11,2462,-86,45.467417,7.882148,238.800000,0.600000,,,WIFI
94:B5:55:09:2A:F1,"CFMTDU_71HH1596",[WPA_WPA2_PSK],2026-02-04 16:48:33,1,2412,-88,45.467417,7.882148,238.800000,0.600000,,,WIFI
00:D0:D6:60:B9:E5,"kaffeina",[WPA_WPA2_PSK],2026-02-04 16:48:33,13,2472,-89,45.467417,7.882148,238.800000,0.600000,,,WIFI
1C:61:B4:44:E6:10,"Wi-Ivrea",[OPEN],2026-02-04 16:48:33,1,2412,-91,45.467417,7.882148,238.800000,0.600000,,,WIFI
A2:17:C8:5F:B0:A8,"WIFI-utente",[WPA2_ENTERPRISE],2026-02-04 16:48:33,1,2412,-91,45.467417,7.882148,238.800000,0.600000,,,WIFI
AA:17:C8:5F:B0:A8,"WIFI-agenzie",[WPA2_ENTERPRISE],2026-02-04 16:48:33,1,2412,-91,45.467417,7.882148,238.800000,0.600000,,,WIFI
52:26:EF:B0:E5:96,"My Skoda 1541",[WPA2_PSK],2026-02-04 16:48:33,6,2437,-92,45.467417,7.882148,238.800000,0.600000,,,WIFI
04:4A:69:40:1B:CF,"WD03-LAGG2602",[WPA2_PSK],2026-02-04 16:48:33,6,2437,-93,45.467417,7.882148,238.800000,0.600000,,,WIFI
60:FF:9E:24:D1:32,"AP-WH3E-60FF9E24D131",[WPA2_PSK],2026-02-04 16:48:33,4,2427,-94,45.467417,7.882148,238.800000,0.600000,,,WIFI
80:16:05:3E:ED:11,"Vodafone-A37800564",[WPA2_PSK],2026-02-04 16:48:33,3,2422,-95,45.467417,7.882148,238.800000,0.600000,,,WIFI
76:AB:45:BB:61:84,"Othman’s iPhone",[WPA2_PSK],2026-02-04 16:48:42,6,2437,-70,45.467467,7.882588,240.140000,0.600000,,,WIFI
60:14:66:FD:80:4F,"WebCube-804F",[WPA2_PSK],2026-02-04 16:48:42,5,2432,-82,45.467467,7.882588,240.140000,0.600000,,,WIFI
06:59:43:6E:65:02,"TIM-82558479",[WPA2_PSK],2026-02-04 16:48:42,1,2412,-84,45.467467,7.882588,240.140000,0.600000,,,WIFI
08:16:05:8E:A5:16,"VodafoneMartin Router King",[WPA2_PSK],2026-02-04 16:48:42,10,2457,-85,45.467467,7.882588,240.140000,0.600000,,,WIFI
82:E8:2C:79:B9:B1,"DIRECT-b1-HP M28 LaserJet",[WPA2_PSK],2026-02-04 16:48:42,12,2467,-85,45.467467,7.882588,240.140000,0.600000,,,WIFI
B8:D5:26:69:00:69,"Wind3 HUB-690069",[WPA2_PSK],2026-02-04 16:48:42,7,2442,-86,45.467467,7.882588,240.140000,0.600000,,,WIFI
16:5F:84:F3:80:46,"TIM-77732727",[WPA2_PSK],2026-02-04 16:48:42,11,2462,-86,45.467467,7.882588,240.140000,0.600000,,,WIFI
D4:D1:84:D8:F1:AB,"Telecom-81326501",[WEP],2026-02-04 16:48:42,11,2462,-86,45.467467,7.882588,240.140000,0.600000,,,WIFI
BE:17:C8:5F:B0:A8,"WIFI-Printer",[WPA2_PSK],2026-02-04 16:48:42,1,2412,-90,45.467467,7.882588,240.140000,0.600000,,,WIFI
00:54:AF:27:37:22,"Hotspot3722",[WPA_WPA2_PSK],2026-02-04 16:48:42,4,2427,-93,45.467467,7.882588,240.140000,0.600000,,,WIFI
72:74:14:7F:1B:27,"My VW 7180",[WPA2_PSK],2026-02-04 16:48:51,6,2437,-68,45.467468,7.882712,241.650000,0.600000,,,WIFI
D6:35:1D:47:3E:F4,"Martin Router King",[WPA2_PSK],2026-02-04 16:48:51,11,2462,-75,45.467468,7.882712,241.650000,0.600000,,,WIFI
66:C6:D2:F5:DA:0E,"DIRECT-2J-EPSON-WF-C579R Series",[WPA2_PSK],2026-02-04 16:48:51,11,2462,-82,45.467468,7.882712,241.650000,0.600000,,,WIFI
E4:C3:2A:94:6C:68,"TP-Link_6C68",[WPA_WPA2_PSK],2026-02-04 16:48:51,12,2467,-87,45.467468,7.882712,241.650000,0.600000,,,WIFI
9C:A2:F4:B3:95:A4,"La Tesoriera",[WPA2_PSK],2026-02-04 16:48:51,4,2427,-88,45.467468,7.882712,241.650000,0.600000,,,WIFI
BC:CF:4F:17:0A:76,"Home&Life SuperWiFi-0A76",[WPA2_PSK],2026-02-04 16:48:51,6,2437,-88,45.467468,7.882712,241.650000,0.600000,,,WIFI
3A:07:16:21:CC:84,"iliadbox-213384",[WPA2_PSK],2026-02-04 16:48:51,6,2437,-89,45.467468,7.882712,241.650000,0.600000,,,WIFI
80:16:05:20:82:F1,"Vodafone-A70448137",[WPA2_PSK],2026-02-04 16:48:51,13,2472,-89,45.467468,7.882712,241.650000,0.600000,,,WIFI
9C:31:C3:BA:04:54,"SKYWIFI_RZF1Z",[WPA2_PSK],2026-02-04 16:48:51,13,2472,-89,45.467468,7.882712,241.650000,0.600000,,,WIFI
8C:DC:02:CD:44:54,"FASTWEB-2SZ2AT",[WPA2_PSK],2026-02-04 16:48:51,6,2437,-90,45.467468,7.882712,241.650000,0.600000,,,WIFI
C2:68:5F:19:AE:C2,"HUAWEI-B311-AE19",[WPA2_PSK],2026-02-04 16:48:51,1,2412,-91,45.467468,7.882712,241.650000,0.600000,,,WIFI
14:59:C0:36:6F:DE,"FASTWEB-D9EE8F_EXT",[WPA2_PSK],2026-02-04 16:48:51,1,2412,-92,45.467468,7.882712,241.650000,0.600000,,,WIFI
00:1D:8B:5D:3A:80,"Alice-95425980",[WPA_WPA2_PSK],2026-02-04 16:48:51,6,2437,-93,45.467468,7.882712,241.650000,0.600000,,,WIFI
DC:F8:B9:A5:E3:8F,"FASTWEB-CEKHPU",[WPA2_PSK],2026-02-04 16:49:00,2,2417,-73,45.467572,7.883293,240.690000,0.600000,,,WIFI
EE:2D:1A:55:46:7C,"TIM-05309234",[WPA2_PSK],2026-02-04 16:49:00,10,2457,-77,45.467572,7.883293,240.690000,0.600000,,,WIFI
74:DA:88:45:8F:7A,"TP-Link_8F7A",[WPA2_PSK],2026-02-04 16:49:00,4,2427,-82,45.467572,7.883293,240.690000,0.600000,,,WIFI
10:13:31:B5:08:F9,"TIM-28641529",[WPA2_PSK],2026-02-04 16:49:00,1,2412,-83,45.467572,7.883293,240.690000,0.600000,,,WIFI
A4:91:B1:BC:29:1D,"TIM-29108509",[WPA2_PSK],2026-02-04 16:49:00,1,2412,-83,45.467572,7.883293,240.690000,0.600000,,,WIFI
9C:31:C3:C7:AD:DC,"SKYWIFI_5ZYB8",[WPA2_PSK],2026-02-04 16:49:00,6,2437,-83,45.467572,7.883293,240.690000,0.600000,,,WIFI
B0:0A:D5:1F:83:DE,"VodafoneMobileWiFi-1F83DE",[WPA2_PSK],2026-02-04 16:49:00,11,2462,-83,45.467572,7.883293,240.690000,0.600000,,,WIFI
24:2F:D0:75:81:D5,"WINDTRE-7581D5",[WPA2_PSK],2026-02-04 16:49:00,13,2472,-83,45.467572,7.883293,240.690000,0.600000,,,WIFI
