WigleWifi-1.6,appRelease=v1.14,model=M5Stack GPS Unit,release=v1.14,device=ESP32 M5Stack,display=SPI TFT,board=ESP32 M5Stack,brand=Bruce,star=Sol,body=4,subBody=1
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
D4:1A:D1:81:B5:59,"Wind3 HUB-81B559",[WPA2_WPA3_PSK],2026-02-05 19:52:16,2,2417,-91,45.472958,7.894570,244.800000,0.600000,,,WIFI
E0:B6:68:43:CA:FF,"Wind3 HUB - 43CAFF",[WPA2_PSK],2026-02-05 19:52:16,13,2472,-91,45.472958,7.894570,244.800000,0.600000,,,WIFI
84:15:71:B4:1D:DB,"TIM FWA-5JNQ",[WPA2_PSK],2026-02-05 19:52:24,1,2412,-85,45.472405,7.893758,247.300000,0.600000,,,WIFI
42:91:51:69:9D:EF,"SmartLife-9DEF",[OPEN],2026-02-05 19:52:24,1,2412,-86,45.472405,7.893758,247.300000,0.600000,,,WIFI
C4:60:26:BE:BB:4C,"SKYWIFI_WNHS3",[WPA2_PSK],2026-02-05 19:52:24,1,2412,-90,45.472405,7.893758,247.300000,0.600000,,,WIFI
74:36:6D:8B:5A:A4,"Vodafone-A75557704",[WPA2_PSK],2026-02-05 19:52:24,4,2427,-90,45.472405,7.893758,247.300000,0.600000,,,WIFI
10:71:B3:D3:F0:61,"Wind3 HUB-D3F061",[WPA2_WPA3_PSK],2026-02-05 19:52:24,11,2462,-90,45.472405,7.893758,247.300000,0.600000,,,WIFI
DC:F8:B9:A4:56:E7,"Wind3 HUB - A456E7",[WPA2_PSK],2026-02-05 19:52:24,13,2472,-90,45.472405,7.893758,247.300000,0.600000,,,WIFI
3C:61:05:4C:02:99,"RT_72EU7103001",[OPEN],2026-02-05 19:52:24,1,2412,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
E0:D3:62:BC:A4:0E,"Monze_JR",[WPA2_PSK],2026-02-05 19:52:24,1,2412,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
E8:48:B8:59:8F:6F,"La Fiorana",[WPA2_PSK],2026-02-05 19:52:24,2,2417,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
74:DA:88:90:9D:DE,"TP-Link_9DDE",[WPA2_PSK],2026-02-05 19:52:24,3,2422,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
C4:EA:1D:BB:3F:57,"Telecom-30375255",[WPA_WPA2_PSK],2026-02-05 19:52:24,6,2437,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
10:13:31:D9:66:49,"TIM-31024713",[WPA2_PSK],2026-02-05 19:52:24,6,2437,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
B0:95:75:20:79:1C,"TIM-55747603",[WPA2_PSK],2026-02-05 19:52:24,11,2462,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
98:25:4A:2B:47:36,"WINDTRE-2B4736",[WPA2_PSK],2026-02-05 19:52:24,13,2472,-91,45.472405,7.893758,247.300000,0.600000,,,WIFI
08:16:05:34:58:36,"Vodafone-EaQcbLtKA",[WPA2_PSK],2026-02-05 19:52:24,8,2447,-94,45.472405,7.893758,247.300000,0.600000,,,WIFI
14:EB:B6:5E:B3:28,"TP-Link_B328",[WPA2_PSK],2026-02-05 19:52:24,10,2457,-94,45.472405,7.893758,247.300000,0.600000,,,WIFI
36:1F:48:10:11:4E,"TIM-43354976",[WPA2_PSK],2026-02-05 19:52:24,11,2462,-95,45.472405,7.893758,247.300000,0.600000,,,WIFI
78:81:02:6D:93:43,"TIM-19472973",[WPA2_PSK],2026-02-05 19:52:32,1,2412,-74,45.471694,7.893126,243.800000,0.600000,,,WIFI
BC:15:AC:DC:04:94,"Vodafone-A40302887",[WPA2_PSK],2026-02-05 19:52:32,3,2422,-89,45.471694,7.893126,243.800000,0.600000,,,WIFI
08:16:05:6A:FD:76,"Vodafone-E16453425",[WPA2_PSK],2026-02-05 19:52:32,10,2457,-93,45.471694,7.893126,243.800000,0.600000,,,WIFI
08:3A:2F:0B:7F:B0,"NVR083a2f0b7fb0",[WPA2_PSK],2026-02-05 19:52:41,14,2484,-81,45.471487,7.892858,241.290000,0.600000,,,WIFI
E8:76:40:F2:C8:4C,"SKYWIFI_FQH3W",[WPA2_PSK],2026-02-05 19:52:41,13,2472,-84,45.471487,7.892858,241.290000,0.600000,,,WIFI
74:88:8B:51:61:B3,"Telecom-89882797",[WPA_WPA2_PSK],2026-02-05 19:52:41,1,2412,-86,45.471487,7.892858,241.290000,0.600000,,,WIFI
1C:1F:F1:48:2F:14,"HUAWEI_B628_2F14",[WPA2_PSK],2026-02-05 19:52:41,10,2457,-86,45.471487,7.892858,241.290000,0.600000,,,WIFI
F8:54:F6:A7:94:32,"AP-WH3E-F854F6A79431",[WPA2_PSK],2026-02-05 19:52:41,4,2427,-88,45.471487,7.892858,241.290000,0.600000,,,WIFI
FA:8F:CA:66:C7:9E,"Salotto 2.v,",[OPEN],2026-02-05 19:52:41,6,2437,-89,45.471487,7.892858,241.290000,0.600000,,,WIFI
F0:1B:24:21:11:0C,"TIM-71869029",[WPA2_PSK],2026-02-05 19:52:41,7,2442,-90,45.471487,7.892858,241.290000,0.600000,,,WIFI
DC:51:93:BC:9E:F4,"TIM-26565963",[WPA2_PSK],2026-02-05 19:52:41,9,2452,-91,45.471487,7.892858,241.290000,0.600000,,,WIFI
98:DE:D0:2F:26:27,"Home&Life SuperWiFi-17B9",[WPA_WPA2_PSK],2026-02-05 19:52:41,11,2462,-92,45.471487,7.892858,241.290000,0.600000,,,WIFI
60:1B:52:37:34:A6,"Vodafone-E23838416",[WPA2_PSK],2026-02-05 19:52:41,4,2427,-94,45.471487,7.892858,241.290000,0.600000,,,WIFI
3C:45:7A:1D:C2:6C,"SKYWIFI_QHTYM",[WPA2_PSK],2026-02-05 19:52:58,13,2472,-84,45.472636,7.892175,240.210000,0.600000,,,WIFI
3C:37:86:0C:E7:8C,"NETGEAR38",[WPA2_PSK],2026-02-05 19:52:58,11,2462,-88,45.472636,7.892175,240.210000,0.600000,,,WIFI
58:13:D3:F2:0D:B6,"Linkem_F20DB5",[WPA2_PSK],2026-02-05 19:52:58,5,2432,-91,45.472636,7.892175,240.210000,0.600000,,,WIFI
E4:60:4D:52:8B:1F,"TIM-66923543",[WPA2_PSK],2026-02-05 19:52:58,7,2442,-91,45.472636,7.892175,240.210000,0.600000,,,WIFI
D4:F0:4A:22:2D:AD,"SKYWIFI_COCCO",[WPA2_WPA3_PSK],2026-02-05 19:52:58,11,2462,-91,45.472636,7.892175,240.210000,0.600000,,,WIFI
3C:9E:C7:0B:34:F4,"SKYWIFI_VNM57",[WPA2_PSK],2026-02-05 19:52:58,13,2472,-91,45.472636,7.892175,240.210000,0.600000,,,WIFI
B6:FC:7D:61:E3:A0,"FRITZ!Box guest access",[WPA2_PSK],2026-02-05 19:52:58,5,2432,-93,45.472636,7.892175,240.210000,0.600000,,,WIFI
B4:FC:7D:61:E3:A0,"Linkem_F20DB5",[WPA2_PSK],2026-02-05 19:52:58,5,2432,-95,45.472636,7.892175,240.210000,0.600000,,,WIFI
7E:2D:1A:55:60:A0,"TIM-09444565",[WPA2_PSK],2026-02-05 19:52:58,1,2412,-86,45.472636,7.892175,237.580000,0.600000,,,WIFI
14:14:59:AD:95:A1,"Vodafone-A66601500",[WPA2_PSK],2026-02-05 19:52:58,9,2452,-88,45.472636,7.892175,237.580000,0.600000,,,WIFI
28:EE:52:23:D0:CA,"TP-Link_D0CA",[WPA_WPA2_PSK],2026-02-05 19:52:58,4,2427,-91,45.472636,7.892175,237.580000,0.600000,,,WIFI
62:14:59:AD:95:A4,"Vodafone-Guest",[WPA2_PSK],2026-02-05 19:52:58,9,2452,-92,45.472636,7.892175,237.580000,0.600000,,,WIFI
A2:2D:06:31:ED:29,"TIM-57457774",[WPA2_PSK],2026-02-05 19:52:58,1,2412,-93,45.472636,7.892175,237.580000,0.600000,,,WIFI
42:A4:F4:B8:28:11,"TIM-46993774",[WPA2_PSK],2026-02-05 19:53:07,6,2437,-89,45.473334,7.891794,232.880000,0.600000,,,WIFI
CC:32:E5:80:1F:6A,"TP-Link_1F6A",[WPA_WPA2_PSK],2026-02-05 19:53:07,11,2462,-89,45.473334,7.891794,232.880000,0.600000,,,WIFI
CE:50:E3:7F:A4:2E,"eufy RoboVac 15C Max-A42E",[OPEN],2026-02-05 19:53:07,1,2412,-90,45.473334,7.891794,232.880000,0.600000,,,WIFI
50:E6:36:65:F8:83,"FRITZ!Box 6820 IL",[WPA2_PSK],2026-02-05 19:53:07,6,2437,-90,45.473334,7.891794,232.880000,0.600000,,,WIFI
C8:EA:F8:01:23:85,"WebCube-2385",[WPA2_PSK],2026-02-05 19:53:15,4,2427,-79,45.473581,7.892017,233.330000,0.600000,,,WIFI
D4:CA:6D:05:E5:6D,"Flecchia P1",[WPA2_PSK],2026-02-05 19:53:15,1,2412,-86,45.473581,7.892017,233.330000,0.600000,,,WIFI
C2:E7:1D:50:07:66,"WINDTRE-2.4G-7714",[WPA2_PSK],2026-02-05 19:53:15,7,2442,-92,45.473581,7.892017,233.330000,0.600000,,,WIFI
80:16:05:2B:CE:01,"Vodafone-A77221623",[WPA2_PSK],2026-02-05 19:53:15,10,2457,-92,45.473581,7.892017,233.330000,0.600000,,,WIFI
A6:2B:C5:DE:3B:5F,"Galaxy Tab S9 Ultra 5G 031D",[WPA2_PSK],2026-02-05 19:53:15,1,2412,-93,45.473581,7.892017,233.330000,0.600000,,,WIFI
3A:07:16:3F:EB:A4,"iliadbox-25D7FC",[WPA2_PSK],2026-02-05 19:53:15,11,2462,-93,45.473581,7.892017,233.330000,0.600000,,,WIFI
64:BF:6B:26:B4:78,"TIM-16175190",[WPA2_PSK],2026-02-05 19:53:15,6,2437,-94,45.473581,7.892017,233.330000,0.600000,,,WIFI
